  102   32        1.
  102   33        1.
  102   42       50.
  102   43       18.
  102   51        7.
  102   52      205.
  102   53       71.
  102   54        2.
  102   61       32.
  102   62      291.
  102   63       89.
  102   64        3.
  102   71       52.
  102   72      534.
  102   73      132.
  102   74       14.
  102   75        4.
  102   81      235.
  102   82     1096.
  102   83      208.
  102   84        3.
  102   91      324.
  102   92     1758.
  102   93      353.
  102   94       15.
  102  101      259.
  102  102     2312.
  102  103      374.
  102  104       16.
  102  111      273.
  102  112     1790.
  102  113      234.
  102  114        3.
  102  121      117.
  102  122      829.
  102  123      120.
  102  131       74.
  102  132      320.
  102  133       47.
  102  141      101.
  102  142      157.
  102  143       24.
  102  151       83.
  102  152       55.
  102  153       14.
  102  161       19.
  102  162       26.
  102  163        2.
  102  171       13.
  102  172        9.
  102  181       21.
  102  182        1.
  102  191        9.

  103   32        2.
  103   33        1.
  103   42        4.
  103   43       26.
  103   52       30.
  103   53      221.
  103   54       13.
  103   62       45.
  103   63      522.
  103   64       72.
  103   72       94.
  103   73     1163.
  103   74      145.
  103   82       78.
  103   83     2740.
  103   84      154.
  103   92      292.
  103   93     3595.
  103   94      129.
  103  102      323.
  103  103     2280.
  103  104       81.
  103  112       44.
  103  113      593.
  103  114       54.
  103  122        6.
  103  123       81.
  103  124        5.
  103  133        7.

  104   44        6.
  104   45        2.
  104   53        1.
  104   54       29.
  104   55        8.
  104   64       47.
  104   65        5.
  104   73       24.
  104   74      218.
  104   75       44.
  104   76        3.
  104   83      127.
  104   84     1192.
  104   85      327.
  104   86       28.
  104   93      274.
  104   94     1475.
  104   95      385.
  104   96       16.
  104  103      873.
  104  104     2226.
  104  105      390.
  104  106       33.
  104  113      805.
  104  114     2038.
  104  115      204.
  104  116       34.
  104  123      217.
  104  124      867.
  104  125      115.
  104  126        7.
  104  133       81.
  104  134      306.
  104  135       69.
  104  143       57.
  104  144      104.
  104  145        6.
  104  146        1.
  104  153       43.
  104  154       41.
  104  155        1.
  104  163       31.
  104  164        7.
  104  165        1.
  104  172        1.
  104  173       28.
  104  183        3.

  105   25        2.
  105   34       10.
  105   35      229.
  105   36       34.
  105   44        4.
  105   45      150.
  105   46       81.
  105   54        4.
  105   55       80.
  105   56       42.
  105   64        9.
  105   65      309.
  105   66      110.
  105   67        1.
  105   73        1.
  105   74       70.
  105   75     1773.
  105   76      197.
  105   83        1.
  105   84      104.
  105   85     2670.
  105   86      259.
  105   93        2.
  105   94      175.
  105   95     2288.
  105   96      304.
  105  103        1.
  105  104      273.
  105  105     2645.
  105  106      313.
  105  114       74.
  105  115      433.
  105  116       43.
  105  124        1.
  105  125       36.
  105  126        9.
  105  135        5.
  105  136       12.
  105  145        1.
  105  146       11.
  105  156       23.
  105  165        2.
  105  166        9.

  106   35       49.
  106   36        6.
  106   45       41.
  106   46       12.
  106   55       33.
  106   56       11.
  106   64        8.
  106   65       78.
  106   66       20.
  106   67        1.
  106   74       11.
  106   75      583.
  106   76       63.
  106   84       23.
  106   85      850.
  106   86      130.
  106   94       17.
  106   95      684.
  106   96      170.
  106  104       20.
  106  105      572.
  106  106      184.
  106  114        9.
  106  115      205.
  106  116       42.
  106  124        1.
  106  125       94.
  106  126       26.
  106  134        1.
  106  135       33.
  106  136        5.
  106  145       12.
  106  146        2.
  106  155        4.

  107   36        7.
  107   37        8.
  107   45        5.
  107   46      123.
  107   47       70.
  107   55        1.
  107   56       56.
  107   57      331.
  107   58        5.
  107   65        1.
  107   66      225.
  107   67     1606.
  107   68       32.
  107   75        3.
  107   76      346.
  107   77     3152.
  107   78       38.
  107   85        2.
  107   86      242.
  107   87     3125.
  107   88       36.
  107   95        1.
  107   96      143.
  107   97     1677.
  107   98       22.
  107  105        4.
  107  106       96.
  107  107      784.
  107  108        2.
  107  116       55.
  107  117      314.
  107  126       32.
  107  127      122.
  107  136       17.
  107  137       53.
  107  146       12.
  107  147       23.
  107  156       12.
  107  157       14.
  107  165        2.
  107  167        1.

  112   32        7.
  112   42       14.
  112   43        2.
  112   51        4.
  112   52       80.
  112   53        8.
  112   61        9.
  112   62      101.
  112   63       14.
  112   71       25.
  112   72      248.
  112   73       18.
  112   81       72.
  112   82      475.
  112   83       48.
  112   91      224.
  112   92      822.
  112   93      135.
  112   94        4.
  112  101      394.
  112  102     1422.
  112  103      266.
  112  104        5.
  112  111      673.
  112  112     2218.
  112  113      314.
  112  114        4.
  112  121      555.
  112  122     1547.
  112  123      160.
  112  131      409.
  112  132      691.
  112  133       28.
  112  141      413.
  112  142      343.
  112  143       12.
  112  144        1.
  112  151      323.
  112  152      212.
  112  153       11.
  112  161      136.
  112  162       57.
  112  163       14.
  112  164        1.
  112  171       59.
  112  172       18.
  112  173       16.
  112  174        4.
  112  181       48.
  112  182       18.
  112  183        2.
  112  184        4.
  112  191       30.
  112  192       18.
  112  201       18.
  112  202        9.
  112  211       15.
  112  221       11.
  112  231        7.
  112  241        4.

  113   43       12.
  113   52       13.
  113   53       81.
  113   54        2.
  113   62       69.
  113   63      391.
  113   64       40.
  113   72      162.
  113   73      790.
  113   74       63.
  113   82      104.
  113   83     1320.
  113   84       57.
  113   92      144.
  113   93     2939.
  113   94       86.
  113   95        2.
  113  102      336.
  113  103     3065.
  113  104       97.
  113  112      206.
  113  113     1623.
  113  114      108.
  113  122       80.
  113  123      558.
  113  124      111.
  113  132       14.
  113  133      132.
  113  134       41.
  113  142       13.
  113  143       35.
  113  144        2.
  113  152        5.
  113  153       43.
  113  162       11.
  113  163       27.
  113  172        4.
  113  173       12.
  113  183        2.

  114   33        9.
  114   34       46.
  114   43        3.
  114   44        9.
  114   53        2.
  114   54        6.
  114   55        2.
  114   63       11.
  114   64       31.
  114   73       22.
  114   74      117.
  114   75       18.
  114   76       23.
  114   77       18.
  114   83       62.
  114   84      451.
  114   85      219.
  114   86       45.
  114   87       53.
  114   92       28.
  114   93      163.
  114   94      729.
  114   95      405.
  114   96       35.
  114   97       12.
  114  102       17.
  114  103      443.
  114  104     1155.
  114  105      625.
  114  106       23.
  114  107        8.
  114  112        7.
  114  113      598.
  114  114     1917.
  114  115      653.
  114  116       25.
  114  117        2.
  114  122        2.
  114  123      489.
  114  124     1098.
  114  125      347.
  114  126        4.
  114  132        3.
  114  133      405.
  114  134      928.
  114  135      193.
  114  136        1.
  114  142        3.
  114  143      282.
  114  144      518.
  114  145       53.
  114  152        2.
  114  153      128.
  114  154      207.
  114  155       17.
  114  162        1.
  114  163       60.
  114  164       53.
  114  173        7.
  114  174        7.

  115   34        2.
  115   35       80.
  115   36        8.
  115   44        8.
  115   45       48.
  115   46       11.
  115   54       32.
  115   55       69.
  115   56       20.
  115   64       11.
  115   65      188.
  115   66       37.
  115   74       18.
  115   75      652.
  115   76       48.
  115   84       16.
  115   85      845.
  115   86      115.
  115   94       18.
  115   95      659.
  115   96      192.
  115  104       16.
  115  105      547.
  115  106      170.
  115  114        8.
  115  115      126.
  115  116       34.
  115  124        1.
  115  125       19.
  115  126        1.
  115  135        1.

  116   35       10.
  116   44        9.
  116   45      128.
  116   46       92.
  116   54        1.
  116   55      173.
  116   56      118.
  116   65       48.
  116   66      109.
  116   67        7.
  116   68        3.
  116   75       66.
  116   76      206.
  116   77       73.
  116   78       43.
  116   84        1.
  116   85      128.
  116   86      467.
  116   87      125.
  116   88       92.
  116   94        3.
  116   95      181.
  116   96     1045.
  116   97      281.
  116   98       94.
  116  104        1.
  116  105      165.
  116  106     1389.
  116  107      437.
  116  108       29.
  116  114        1.
  116  115      152.
  116  116     1571.
  116  117      347.
  116  118        6.
  116  125       77.
  116  126     1195.
  116  127      382.
  116  128        6.
  116  135       28.
  116  136      442.
  116  137      283.
  116  138       34.
  116  145       15.
  116  146      214.
  116  147      295.
  116  148      264.
  116  149        3.
  116  155        9.
  116  156      103.
  116  157      275.
  116  158      998.
  116  159        2.
  116  165        3.
  116  166       46.
  116  167      212.
  116  168      169.
  116  175        2.
  116  176       37.
  116  177       68.
  116  178        4.
  116  186       18.
  116  187       15.

  117   36        2.
  117   37        5.
  117   46       12.
  117   47       50.
  117   56        6.
  117   57      401.
  117   58       10.
  117   66       44.
  117   67     1493.
  117   68       60.
  117   76       98.
  117   77     1554.
  117   78       33.
  117   86       49.
  117   87     1424.
  117   88       31.
  117   96       27.
  117   97      739.
  117   98       14.
  117  106       28.
  117  107      322.
  117  108        5.
  117  116       22.
  117  117      262.
  117  118        3.
  117  126       20.
  117  127       67.
  117  128        1.
  117  136        4.
  117  137       13.
  117  147        1.

  121   31       19.
  121   32        6.
  121   41       12.
  121   42        4.
  121   51        5.
  121   52       22.
  121   61        7.
  121   62       30.
  121   71       18.
  121   72      119.
  121   73        3.
  121   81       33.
  121   82       78.
  121   83        3.
  121   84        7.
  121   85        2.
  121   91       61.
  121   92      132.
  121   93       22.
  121   94       20.
  121   95        4.
  121  101      124.
  121  102      199.
  121  103       44.
  121  104       23.
  121  105        6.
  121  111      181.
  121  112      378.
  121  113       47.
  121  114       16.
  121  115        1.
  121  121      267.
  121  122      380.
  121  123       37.
  121  124       14.
  121  131      233.
  121  132      219.
  121  133       22.
  121  134        5.
  121  141      146.
  121  142      137.
  121  143       26.
  121  144        4.
  121  151      106.
  121  152      102.
  121  153       12.
  121  154        4.
  121  161       71.
  121  162       46.
  121  163       18.
  121  164        4.
  121  171       59.
  121  172       29.
  121  173       20.
  121  181       28.
  121  182       31.
  121  183       15.
  121  184        1.
  121  191       18.
  121  192       15.
  121  193        8.
  121  201       10.
  121  202       11.
  121  203        4.
  121  211       18.
  121  212        5.
  121  213        4.
  121  221       25.
  121  222        1.
  121  231       17.
  121  232        1.
  121  241        1.

  122   31       12.
  122   32        2.
  122   41       21.
  122   42        9.
  122   43        1.
  122   51       36.
  122   52        9.
  122   53        1.
  122   54        5.
  122   61       19.
  122   62       48.
  122   63        5.
  122   64        7.
  122   71        6.
  122   72       50.
  122   73       15.
  122   74       15.
  122   81       21.
  122   82      102.
  122   83       17.
  122   84       10.
  122   91       41.
  122   92       57.
  122   93       10.
  122   94        6.
  122   95        1.
  122  101      103.
  122  102       96.
  122  103       11.
  122  104        4.
  122  111      160.
  122  112      201.
  122  113        4.
  122  121      184.
  122  122      251.
  122  123       16.
  122  131      160.
  122  132      242.
  122  133       19.
  122  141      165.
